,datetime,meas_num,microp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
143,2023-04-30 23:07:08.066592,143.0,15,15,0.079346,-0.067017,0.999023,0.366211,0.122070,-0.427246,9.851074,11.303711
144,2023-04-30 23:07:08.089731,144.0,15,15,0.078247,-0.067261,1.000000,0.366211,0.183105,-0.427246,9.851074,11.303711
145,2023-04-30 23:07:08.113793,145.0,5,5,0.078735,-0.066772,0.999634,0.305176,0.061035,-0.488281,9.851074,11.303711
146,2023-04-30 23:07:08.135942,146.0,6,6,0.078613,-0.067139,1.000366,0.366211,0.122070,-0.427246,9.851074,11.303711
147,2023-04-30 23:07:08.160455,147.0,9,9,0.078735,-0.066895,1.000366,0.366211,0.244141,-0.610352,9.301758,11.14502
148,2023-04-30 23:07:08.188238,148.0,13,13,0.078979,-0.067017,1.000000,0.488281,0.122070,-0.488281,9.301758,11.14502
149,2023-04-30 23:07:08.210859,149.0,11,11,0.078369,-0.066528,0.999634,0.488281,0.061035,-0.488281,9.301758,11.14502
150,2023-04-30 23:07:08.232864,150.0,11,11,0.078247,-0.067505,0.999512,0.366211,0.122070,-0.671387,10.192871,10.766602
151,2023-04-30 23:07:08.261368,151.0,5,5,0.078613,-0.067261,0.999756,0.488281,0.122070,-0.549316,10.192871,10.766602
152,2023-04-30 23:07:08.284832,152.0,6,6,0.078735,-0.067383,1.000244,0.183105,0.183105,-0.427246,10.192871,10.766602
153,2023-04-30 23:07:08.305286,153.0,9,9,0.077881,-0.067139,1.000122,0.366211,-0.122070,-0.366211,10.009766,11.254883
154,2023-04-30 23:07:08.329332,154.0,15,15,0.078613,-0.067017,1.000244,0.427246,0.122070,-0.549316,10.009766,11.254883
155,2023-04-30 23:07:08.351866,155.0,13,13,0.078491,-0.066895,1.000122,0.549316,0.183105,-0.305176,10.009766,11.254883
156,2023-04-30 23:07:08.372225,156.0,8,8,0.078247,-0.066772,1.000000,0.549316,0.061035,-0.366211,9.94873,10.742188
157,2023-04-30 23:07:08.396660,157.0,8,8,0.078369,-0.067993,1.000122,0.427246,0.183105,-0.549316,9.94873,10.742188
158,2023-04-30 23:07:08.416658,158.0,15,15,0.078857,-0.068115,1.000122,0.305176,0.122070,-0.427246,9.94873,10.742188
159,2023-04-30 23:07:08.440541,159.0,14,14,0.078735,-0.067871,1.000000,0.427246,0.000000,-0.366211,9.94873,10.742188
